filename,year,month,volume,topic_num,topic_label,proportion,text_preview
May_Vol2_12_Editorial_Editorial_Guide_Lessons.txt,1915,May,Vol2,9,Pioneer Foremothers,0.5483494948593634,vol2 sequence category editorial title editorial guide lessons editorial relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah parents day well disposed persons proa mothers posed actually made pop...
March_Vol3_12b_Guide_Lessons_Work_and_Business.txt,1916,March,Vol3,7,Household Management & Budgeting,0.5483428928830189,vol3 sequence category guide lessons title work business lesson work business second week lesson iii genealogy art third week genealogy moment person begins individual record confronted questions baptized appointed office relief society many numerous points often person unable give information of...
November_Vol4_03_Article_The_Historical_Office_of_the_First_Presidency.txt,1917,November,Vol4,8,Stake & Ward Relief Society Reports,0.5480098009111409,vol4 sequence category article title historical office first presidency historical office first presidency new relief society department headquarters present readers pictures interior famous old office known presidents office east rooms now occupied wedding burial clothes department presided coun...
April_Vol4_13_Poem_Our_New_Board_Member.txt,1917,April,Vol4,5,Serialized Fiction & Stories,0.5471920380042776,vol4 sequence category poem title new member president emmeline wells eightyninth birthday recovery grave illness kate thomas little silver mother little slver mother dont hear call spring coaxing teasing come sun thats splashing color budding crocus bed gilding new glad hearts daisies one one li...
December_Vol4_Misc.txt,1917,December,Vol4,9,Pioneer Foremothers,0.5464185398564162,=== front matter cover ads contents advertisers directory === contents christmas alfred lambourne 661 tribute birthday prophet joseph smith eliza snow 663 conference relief society amy brown lyman 665 mothers christmas diana parrish 678 unusual mothers 683 close year 686 red cross conference denv...
November_Vol5_01c_Article_Lo_the_Poor_Rich_Indian_a_a_a_a_a.txt,1918,November,Vol5,3,World War I News,0.5456005524902974,vol5 sequence category article title poor rich indian poor rich indian halfbrother jew ephraimite indian races united states still occupy somewhat anomalous position white settlers first appropriated lands indians driven west southwest despoiled ruthlessly time constant agitation broadminded peop...
October_Vol2_05_Notes_from_Field_Notes_from_the_Field_Amy_B._Lyman.txt,1915,October,Vol2,1,Biblical Stories,0.5453969430806955,vol2 sequence category notes field title notes field amy lyman amy brown lyman secretary susa young gates corresponding secretary emma empey treasurer sarah jenne cannon carrie thomas edna davis romania penrose alice merrillhorne sarah mclelland emily richards priscilla jennings elizabeth crismon...
September_Vol6_04a_Article_Reminiscences_of_Margaret_Judd_Clawson.txt,1919,September,Vol6,10,Genealogical Stories,0.5449449906709679,vol6 sequence category article title reminiscences margaret judd clawson reminiscences margaret judd clawson ====================================================================== reminiscences margaret gay judd clawson continued household trouble always centered around sid fred little boys certa...
January_Vol2_09_Current_Topics_Current_Topics_James_H._Anderson.txt,1915,January,Vol2,7,Household Management & Budgeting,0.5448510008969439,vol2 sequence category current topics title current topics james anderson current topics james anderson international charity appalling conditions belgium resulting germanys invasion belgian neutrality present european war whereby approximately seven million noncombatants suffering untold hardshi...
July_Vol3_15_Genealogy_Genealogical_Notes.txt,1916,July,Vol3,7,Household Management & Budgeting,0.5447808519092496,vol3 sequence category genealogy title genealogical notes genealogical notes many letters received office concerning prep aration individual genealogical sheet question asked shall individuals parents family given outside sheet husband family matter fact makes little difference family chosen outs...
V1_1914_Jan_04_HomeEthics_Home_Ethics.txt,1914,January,Vol1,7,Household Management & Budgeting,0.5437361891093437,vol1 sequence category homeethics title home ethics home ethics civic pride twenty minutes topic personal pride making ones homestead clean beautiful topic share responsibility citizens making maintaining good water system belief society bulletin topic improve streets thoroughfares near topic hel...
V1_1914_Oct_04_Art_Art.txt,1914,October,Vol1,7,Household Management & Budgeting,0.5434616001873374,vol1 sequence category art title art art lesson iii john singer sargent john sargent called greatest portrait painter since sir joshua reynolds many rank van dyke even great american whistler divided honors europe countryman sargent rivals art though compared velasquez totally unlike men artists ...
V1_1914_Nov_03_HomeEthics_HomeEthics.txt,1914,November,Vol1,7,Household Management & Budgeting,0.5434191959983892,vol1 sequence category homeethics title homeethics home ethics lesson iii christ example man say love god hateth brother liar loveth brother hath seen love god hath seen centuries far back britain unknown germans defying caesars staunch legions christ lived crucified small despised section roman ...
V1_1914_Dec_05_HomeEthics_HomeEthics.txt,1914,December,Vol1,5,Serialized Fiction & Stories,0.5428441359798569,vol1 sequence category homeethics title homeethics home ethics gardening lesson iil ten minutes talk current events ethics christmas spirit christmas greeting relief society sisters loving thoughts good toward reading birth life suffering death christ one fail appreciate fully causes celebrating ...
March_Vol6_09_Suggestions_for_Anniversary_Day.txt,1919,March,Vol6,8,Stake & Ward Relief Society Reports,0.5426841549602968,vol6 sequence category suggestions title anniversary day suggestions anniversary day ====================================================================== suggestions anniversary day victory celebration hymn behold royal army sunday school song book 242 invocation oldest member present hymn batt...
August_Vol9_11_Article_Recreative_Grace_Ingles_Frost.txt,1922,August,Vol9,5,Serialized Fiction & Stories,0.542560963490704,vol9 sequence category article title recreative grace ingles frost recreative grace engles frost trill forth gods feathered creatures rhapsodies spring soaring fan ether fleet palpitating wing sun shines benignly sifts shimmering gold tale recreation budding leaf told breath newblown blossoms fil...
"November_Vol5_05_Article_Obesity_Raphael_S._Olson,_M._D..txt",1918,November,Vol5,7,Household Management & Budgeting,0.5421467842263809,vol5 sequence category article title obesity raphael olson obesity raphael olson note asked locally famous dietician infant specialist prepare article scientific point many view want live work highest speed live weighted extra flesh dispose surplus fat without injury read article editor subjects ...
V1_1914_Mar_09_Gen_Relief_Society_Convention_in_Genealogy.txt,1914,March,Vol1,9,Pioneer Foremothers,0.5418115829131547,vol1 sequence category genealogy title relief society convention genealogy editor susa young gates business manager janette hyde assistant manager amy brown lyman advisory committee clarissa williams julina smith rebecca nibley publishers proprietors relief society office room bishops building sa...
February_Vol5_10b_Article_Patriotic_Department.txt,1918,February,Vol5,3,World War I News,0.5416111321075798,vol5 sequence category article title patriotic department clarissa smith williams red cross occasional inquiries come office information concerning forming red cross relief society auxiliaries suggest inquiries addressed clarissa smith williams chairman red cross committee patterns yarn patterns ...
March_Vol4_Misc.txt,1917,March,Vol4,9,Pioneer Foremothers,0.541562552498406,=== front matter cover ads contents advertisers directory === contents contents relief society sisters maud baggarley 121 frontispiece nauvoo 122 interesting outgrowth relief society nauvoo monroe 123 home heber kimball nauvoo 128 mothers israel mary ann stearns winters 131 interesting occurrence...
